track_id,class,fit_status,fit_method,n_points,n_used,A,B,C,initial_velocity_km_s,acceleration_km_s2,deceleration_km_s2,apex_time_sec,apex_height_Mm,rmse_Mm,r2,apex_inside_window,n_trimmed,n_outliers_removed,reject_reason
206,E,rejected,,,,,,,,,,,,,,,,,
207,A,accepted,direct,12.0,12.0,-0.0845819233847075,16.572583038373033,5681.3975851022215,16.572583038373033,-0.169163846769415,0.169163846769415,97.96764116485777,6.493186019241291,0.021660146950205014,0.9968198662574117,True,0.0,0.0,
208,D,rejected,,,,,,,,,,,,,,,,,
209,E,rejected,,,,,,,,,,,,,,,,,
210,E,rejected,,,,,,,,,,,,,,,,,
211,C,accepted,trimmed,13.0,13.0,-0.06950786791383956,13.039848151629872,7623.613658722828,13.039848151629872,-0.13901573582767912,0.13901573582767912,93.80123821229695,8.235190610084436,0.14209536443258497,0.95229737191576,True,0.0,0.0,
213,E,rejected,,,,,,,,,,,,,,,,,
214,E,rejected,,,,,,,,,,,,,,,,,
215,D,rejected,,,,,,,,,,,,,,,,,
216,A,accepted,direct,10.0,10.0,-0.0793363728181792,2.8003344271084463,7133.512277563918,2.8003344271084463,-0.1586727456363584,0.1586727456363584,17.64849039371999,7.158223115181931,0.00889059835800283,0.9998380865093034,True,0.0,0.0,
217,D,rejected,,,,,,,,,,,,,,,,,
218,A,accepted,direct,18.0,18.0,-0.09959868419539164,29.874412640519235,6751.036874013865,29.874412640519235,-0.19919736839078328,0.19919736839078328,149.97393229569144,8.991228443375254,0.018776759278436216,0.999674481077513,True,0.0,0.0,
219,A,rejected,,,,,,,,,,,,,,,,,negative_v0
221,B,rejected,,,,,,,,,,,,,,,,,positive_acceleration
222,E,rejected,,,,,,,,,,,,,,,,,
223,D,rejected,,,,,,,,,,,,,,,,,
224,D,rejected,,,,,,,,,,,,,,,,,
225,B,rejected,,,,,,,,,,,,,,,,,negative_v0
228,D,rejected,,,,,,,,,,,,,,,,,
229,D,rejected,,,,,,,,,,,,,,,,,
230,C,accepted,trimmed,10.0,10.0,-0.06297067185980174,8.860895761831188,5816.097690283613,8.860895761831188,-0.12594134371960347,0.12594134371960347,70.35732270380676,6.127812141563588,0.06946687960640809,0.9175389121152745,True,0.0,0.0,
231,E,rejected,,,,,,,,,,,,,,,,,
233,B,accepted,partial,8.0,8.0,-0.05956161514894485,21.208840282739533,7100.878797958288,21.208840282739533,-0.1191232302978897,0.1191232302978897,178.04117827986113,8.988902254902452,0.023902307556871956,0.9984144924872675,True,0.0,0.0,
235,A,accepted,direct,8.0,8.0,-0.08359641727432439,13.29385926154672,7319.508862242396,13.29385926154672,-0.16719283454864878,0.16719283454864878,79.51213517872712,7.848020429567934,0.008342649917555817,0.9975885247138682,True,0.0,0.0,
236,B,accepted,partial,7.0,7.0,-0.10324789890514595,48.74090803414627,6967.606882192397,48.74090803414627,-0.2064957978102919,0.2064957978102919,236.03825623088292,12.719966351937256,0.007930056137136517,0.9999705422502888,True,0.0,0.0,
237,B,accepted,partial,7.0,7.0,-0.08575335074327763,24.66240187661291,6800.182124181514,24.66240187661291,-0.17150670148655525,0.17150670148655525,143.79847354563137,8.57338999609444,0.013813201467356682,0.999446616807699,True,0.0,0.0,
238,B,accepted,partial,7.0,7.0,-0.05348441569884985,0.43194844921270875,6054.772866112651,0.43194844921270875,-0.1069688313976997,0.1069688313976997,4.038077667753202,6.055644986805844,0.003597905943492246,0.9997940024909656,True,0.0,0.0,
