track_id,class,n_points,lifetime_frames,turning_points,A,B,C,rmse,normalized_rmse,r2,endpoint_ratio,tau_apex,apex_inside
160,D,14,14,1,-0.7752673107306919,1.152267939343452,8.376162828333966,0.09862264257076947,0.03649923651270158,0.9859915509239088,1.0246902403658804,0.7431423480614937,True
161,C,11,11,1,-0.577954048832064,-0.45735346523673365,7.5678911169514524,0.15669289348803528,0.054033541899573864,0.9778262103916322,2.8596829270802524,-0.3956659410561779,False
162,C,9,9,1,-1.1375243534714201,1.8305487592857996,6.591594089541924,0.1726125608418489,0.11414762923095732,0.9036378996736625,2.3060442789825015,0.804619590648523,True
163,E,4,4,0,0.8956917884475457,-1.2624891441965003,5.773832743103394,0.03721822303888491,0.0911408432260697,0.9524163669455131,1.0,0.7047564577904106,True
164,A,9,9,1,-1.535066568677399,1.4540224558949506,8.604914898928667,0.014876721389898113,0.007696695766188625,0.9994425668853778,1.2426149044940908,0.4736024109846014,True
165,E,15,15,2,0.6358928264549036,-1.6479235090563262,6.848651363675564,0.30285620589316936,0.19665425840783568,0.6756411466597806,1.0630546594809158,1.29575570009453,True
166,E,4,4,0,2.883768966270223,-4.064278266138699,6.756923382622143,0.06978937766844115,0.052159873030696045,0.983237240621122,1.0,0.7046816707018161,False
167,D,18,18,1,-0.6819895444690212,2.2133673314145885,6.607353462132797,0.40345618125758326,0.11009597872753686,0.868867109296518,0.8853982538443749,1.6227281996953906,True
168,E,3,3,0,12.489937042190942,0.6115577832146076,6.268262105445548,1.2560739669470201e-15,5.599893941065885e-16,1.0,1.0,-0.02448202025153404,False
169,D,5,5,1,-3.325378238691876,4.758478517420166,6.636983918993161,0.21499137199325052,0.1183547409635076,0.903699641614347,1.0,0.7154792892510231,True
170,D,21,21,1,-1.556627680934472,5.96404787440552,6.522053450217364,0.1813504609911019,0.02339517454434862,0.9933398418914848,1.9326253480785165,1.9156950462377729,True
171,D,9,9,1,-2.3189570749441266,2.0344585401841533,7.435923266127194,0.13802226598032427,0.04149230619558457,0.982069310221239,0.5194226622660256,0.43865808517244154,True
172,A,13,13,1,-1.1317097740004156,2.1107565615778863,7.939974227059489,0.01615693672138132,0.006659757329642776,0.999499005183126,1.4521253843198412,0.9325520597549912,True
173,D,11,11,1,-0.9991603624950839,2.441969275772776,6.930606321340227,0.040533808107073556,0.027087796629376496,0.9919839438336495,0.43481153801989664,1.2220106838879885,True
